accuracy,classification_time,host,method,name,output_dir,test_client_id,training_client_ids,host_label
78.57142857142857,14.105538368225098,www.plannedparenthood.org,OPS,same_browser_21_training_samples,../data/scenarios2/10/same_browser_21_training_samples_OPS_www.plannedparenthood.org_2,2,"[1, 3, 4, 5, 6, 7, 8]","Planned
Parenthood"
64.57142857142857,14.60130262374878,www.mayoclinic.org,IPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_IPS_www.mayoclinic.org_14_7,7,[14],"Mayo
Clinic"
62.857142857142854,88.47476816177368,www.wellsfargo.com,CUMUL,same_browser_21_training_samples,../data/scenarios2/10/same_browser_21_training_samples_CUMUL_www.wellsfargo.com_2,2,"[1, 3, 4, 5, 6, 7, 8]","Wells
Fargo"
17.71428571428571,31.47160768508911,www.aclu.org,KFP,train_one_test_one,../data/scenarios2/10/train_one_test_one_KFP_www.aclu.org_18_19,19,[18],ACLU
3.1428571428571432,31.659016370773315,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/10/train_one_test_one_KFP_investor.vanguard.com_18_11,11,[18],Vanguard
2.0,10.738874673843384,investor.vanguard.com,PS,train_one_test_one,../data/scenarios2/10/train_one_test_one_PS_investor.vanguard.com_15_4,4,[15],Vanguard
48.857142857142854,15.317176103591919,www.bankofamerica.com,IPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_IPS_www.bankofamerica.com_19_4,4,[19],"Bank of
America"
8.857142857142856,576.5987329483032,www.legalzoom.com,CUMUL,6_browser,../data/scenarios2/10/6_browser_CUMUL_www.legalzoom.com_14,14,"[6, 9, 10, 15, 16, 19]","Legal
Zoom"
2.0,8.602274894714355,www.wellsfargo.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.wellsfargo.com_3_12,12,[3],"Wells
Fargo"
4.57143,84.9697949886322,www.wellsfargo.com,BoG,train_one_test_one,../data/scenarios2/10/train_one_test_one_BoG_www.wellsfargo.com_18_15,15,[18],"Wells
Fargo"
18.5714,239.9964463710785,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/10/train_one_test_one_BoG_www.plannedparenthood.org_9_18,18,[9],"Planned
Parenthood"
4.285714285714286,6.396886587142944,investor.vanguard.com,LL,train_one_test_one,../data/scenarios2/10/train_one_test_one_LL_investor.vanguard.com_16_17,17,[16],Vanguard
2.857142857142857,46.57727408409119,www.mayoclinic.org,KFP,train_one_test_one,../data/scenarios2/10/train_one_test_one_KFP_www.mayoclinic.org_10_3,3,[10],"Mayo
Clinic"
6.2857142857142865,59.09108591079712,www.aclu.org,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.aclu.org_5_10,10,[5],ACLU
53.714285714285715,10.186828851699829,www.bankofamerica.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.bankofamerica.com_16_5,5,[16],"Bank of
America"
14.857142857142858,86.35363006591797,investor.vanguard.com,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_investor.vanguard.com_15_12,12,[15],Vanguard
2.0,18.940971851348877,www.legalzoom.com,PS,train_one_test_one,../data/scenarios2/10/train_one_test_one_PS_www.legalzoom.com_10_15,15,[10],"Legal
Zoom"
3.7142857142857144,8.36963152885437,www.plannedparenthood.org,LL,train_one_test_one,../data/scenarios2/10/train_one_test_one_LL_www.plannedparenthood.org_7_12,12,[7],"Planned
Parenthood"
4.857142857142857,12.41886591911316,www.bankofamerica.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.bankofamerica.com_10_19,19,[10],"Bank of
America"
32.285714285714285,110.54985618591309,investor.vanguard.com,CUMUL,same_browser_21_training_samples,../data/scenarios2/10/same_browser_21_training_samples_CUMUL_investor.vanguard.com_11,11,"[10, 12, 13]",Vanguard
33.14285714285714,111.65337634086609,www.mayoclinic.org,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.mayoclinic.org_1_18,18,[1],"Mayo
Clinic"
4.0,11.382482528686523,www.wellsfargo.com,PS,train_one_test_one,../data/scenarios2/10/train_one_test_one_PS_www.wellsfargo.com_9_10,10,[9],"Wells
Fargo"
40.57142857142857,55.462066650390625,www.wellsfargo.com,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.wellsfargo.com_15_4,4,[15],"Wells
Fargo"
6.2857142857142865,13.0771164894104,www.mayoclinic.org,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.mayoclinic.org_6_3,3,[6],"Mayo
Clinic"
78.85714285714286,164.212406873703,www.plannedparenthood.org,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.plannedparenthood.org_6_7,7,[6],"Planned
Parenthood"
27.42857142857143,146.52572345733643,www.mayoclinic.org,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.mayoclinic.org_12_9,9,[12],"Mayo
Clinic"
17.1429,114.64211630821228,www.wellsfargo.com,BoG,train_one_test_one,../data/scenarios2/10/train_one_test_one_BoG_www.wellsfargo.com_8_5,5,[8],"Wells
Fargo"
11.714285714285715,18.84899592399597,investor.vanguard.com,LL,6_browser,../data/scenarios2/10/6_browser_LL_investor.vanguard.com_8,8,"[6, 9, 10, 15, 16, 19]",Vanguard
19.1429,177.6810257434845,www.legalzoom.com,BoG,train_one_test_one,../data/scenarios2/10/train_one_test_one_BoG_www.legalzoom.com_4_5,5,[4],"Legal
Zoom"
6.571428571428571,9.850711822509766,www.aclu.org,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.aclu.org_9_14,14,[9],ACLU
10.571428571428571,12.455876350402832,www.bankofamerica.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.bankofamerica.com_5_14,14,[5],"Bank of
America"
69.42857142857143,1289.7489223480225,www.wellsfargo.com,Wfin,test_one_train_remaining,../data/scenarios2/10/test_one_train_remaining_Wfin_www.wellsfargo.com_9,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","Wells
Fargo"
1.7142857142857144,5.164273023605347,www.bankofamerica.com,LL,train_one_test_one,../data/scenarios2/10/train_one_test_one_LL_www.bankofamerica.com_2_15,15,[2],"Bank of
America"
10.5714,233.87890529632568,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/10/train_one_test_one_BoG_www.plannedparenthood.org_4_13,13,[4],"Planned
Parenthood"
6.2857142857142865,83.62132549285889,www.aclu.org,CUMUL,train_one_test_one,../data/scenarios2/10/train_one_test_one_CUMUL_www.aclu.org_11_8,8,[11],ACLU
53.142857142857146,170.49786806106567,www.legalzoom.com,OPS,test_one_train_remaining,../data/scenarios2/10/test_one_train_remaining_OPS_www.legalzoom.com_13,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19]","Legal
Zoom"
38.285714285714285,95.33380627632141,www.mayoclinic.org,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.mayoclinic.org_7_4,4,[7],"Mayo
Clinic"
4.857142857142857,13.829978704452515,www.plannedparenthood.org,PS,train_one_test_one,../data/scenarios2/10/train_one_test_one_PS_www.plannedparenthood.org_5_18,18,[5],"Planned
Parenthood"
32.285714285714285,58.1274139881134,www.wellsfargo.com,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.wellsfargo.com_9_18,18,[9],"Wells
Fargo"
78.85714285714286,82.42281866073608,www.bankofamerica.com,CUMUL,train_one_test_one,../data/scenarios2/10/train_one_test_one_CUMUL_www.bankofamerica.com_2_3,3,[2],"Bank of
America"
12.285714285714286,88.771817445755,investor.vanguard.com,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_investor.vanguard.com_10_7,7,[10],Vanguard
1.7142857142857144,8.084506034851074,www.aclu.org,LL,train_one_test_one,../data/scenarios2/10/train_one_test_one_LL_www.aclu.org_12_1,1,[12],ACLU
13.714285714285715,30.471763372421265,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/10/train_one_test_one_KFP_investor.vanguard.com_2_15,15,[2],Vanguard
7.428571428571429,8.963562250137329,investor.vanguard.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_investor.vanguard.com_4_1,1,[4],Vanguard
4.857142857142857,12.628695726394653,www.mayoclinic.org,PS,train_one_test_one,../data/scenarios2/10/train_one_test_one_PS_www.mayoclinic.org_12_1,1,[12],"Mayo
Clinic"
14.571428571428571,21.047811269760132,www.wellsfargo.com,KFP,train_one_test_one,../data/scenarios2/10/train_one_test_one_KFP_www.wellsfargo.com_2_7,7,[2],"Wells
Fargo"
95.14285714285714,14.60984206199646,www.bankofamerica.com,OPS,same_browser_21_training_samples,../data/scenarios2/10/same_browser_21_training_samples_OPS_www.bankofamerica.com_11,11,"[10, 12, 13]","Bank of
America"
12.0,93.45413184165955,www.bankofamerica.com,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.bankofamerica.com_12_1,1,[12],"Bank of
America"
56.85714285714286,12.056214570999146,www.wellsfargo.com,IPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_IPS_www.wellsfargo.com_11_16,16,[11],"Wells
Fargo"
8.857142857142856,10.695228099822998,www.wellsfargo.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.wellsfargo.com_8_17,17,[8],"Wells
Fargo"
8.857142857142856,8.593213558197021,investor.vanguard.com,LL,train_one_test_one,../data/scenarios2/10/train_one_test_one_LL_investor.vanguard.com_11_12,12,[11],Vanguard
2.0,12.78419017791748,www.wellsfargo.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.wellsfargo.com_14_3,3,[14],"Wells
Fargo"
6.85714,177.10285663604736,www.mayoclinic.org,BoG,train_one_test_one,../data/scenarios2/10/train_one_test_one_BoG_www.mayoclinic.org_10_15,15,[10],"Mayo
Clinic"
17.142857142857142,204.22018599510193,www.legalzoom.com,Wfin,train_one_test_one,../data/scenarios2/10/train_one_test_one_Wfin_www.legalzoom.com_11_4,4,[11],"Legal
Zoom"
2.2857142857142856,104.37780594825745,www.legalzoom.com,CUMUL,train_one_test_one,../data/scenarios2/10/train_one_test_one_CUMUL_www.legalzoom.com_11_16,16,[11],"Legal
Zoom"
2.0,15.40254807472229,www.legalzoom.com,OPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_OPS_www.legalzoom.com_10_3,3,[10],"Legal
Zoom"
83.14285714285714,547.8822882175446,www.bankofamerica.com,KFP,test_one_train_remaining,../data/scenarios2/10/test_one_train_remaining_KFP_www.bankofamerica.com_5,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","Bank of
America"
2.2857142857142856,73.12712287902832,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/10/train_one_test_one_CUMUL_www.plannedparenthood.org_17_10,10,[17],"Planned
Parenthood"
10.5714,47.8436496257782,www.aclu.org,BoG,train_one_test_one,../data/scenarios2/10/train_one_test_one_BoG_www.aclu.org_9_2,2,[9],ACLU
16.57142857142857,49.580912828445435,www.mayoclinic.org,KFP,train_one_test_one,../data/scenarios2/10/train_one_test_one_KFP_www.mayoclinic.org_15_8,8,[15],"Mayo
Clinic"
30.857142857142854,31.035070180892944,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/10/train_one_test_one_KFP_investor.vanguard.com_8_1,1,[8],Vanguard
20.857142857142858,15.122372388839722,www.aclu.org,IPS,train_one_test_one,../data/scenarios2/10/train_one_test_one_IPS_www.aclu.org_17_18,18,[17],ACLU
19.142857142857142,66.87918639183044,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/10/train_one_test_one_CUMUL_www.plannedparenthood.org_6_19,19,[6],"Planned
Parenthood"
62.28571428571429,11.182965278625488,www.bankofamerica.com,PS,train_one_test_one,../data/scenarios2/10/train_one_test_one_PS_www.bankofamerica.com_16_17,17,[16],"Bank of
America"
55.42857142857143,60.4613471031189,www.bankofamerica.com,CUMUL,train_one_test_one,../data/scenarios2/10/train_one_test_one_CUMUL_www.bankofamerica.com_17_18,18,[17],"Bank of
America"
66.57142857142857,16.365883111953735,www.wellsfargo.com,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.wellsfargo.com_1_4,4,[1],"Wells
Fargo"
26.857142857142858,13.880987882614136,www.bankofamerica.com,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.bankofamerica.com_8_11,11,[8],"Bank of
America"
27.714285714285715,87.31212973594666,www.bankofamerica.com,Wfin,train_one_test_one,../data/scenarios2/8/train_one_test_one_Wfin_www.bankofamerica.com_6_13,13,[6],"Bank of
America"
26.571428571428573,14.871120691299438,www.legalzoom.com,PS,train_one_test_one,../data/scenarios2/8/train_one_test_one_PS_www.legalzoom.com_10_13,13,[10],"Legal
Zoom"
20.285714285714285,12.73749327659607,www.aclu.org,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.aclu.org_7_6,6,[7],ACLU
8.85714,258.93006205558777,investor.vanguard.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_investor.vanguard.com_19_2,2,[19],Vanguard
28.57142857142857,76.59688019752502,investor.vanguard.com,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_investor.vanguard.com_16_3,3,[16],Vanguard
0.0,5.015144348144531,www.wellsfargo.com,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.wellsfargo.com_11_2,2,[11],"Wells
Fargo"
10.8571,100.20444440841675,www.wellsfargo.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.wellsfargo.com_18_13,13,[18],"Wells
Fargo"
3.428571428571429,8.861367464065552,www.legalzoom.com,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.legalzoom.com_17_12,12,[17],"Legal
Zoom"
100.0,16.1078040599823,www.legalzoom.com,PS,same_browser_21_training_samples,../data/scenarios2/8/same_browser_21_training_samples_PS_www.legalzoom.com_4,4,"[1, 2, 3, 5, 6, 7, 8]","Legal
Zoom"
85.71428571428571,117.39463305473328,www.mayoclinic.org,Wfin,train_one_test_one,../data/scenarios2/8/train_one_test_one_Wfin_www.mayoclinic.org_1_16,16,[1],"Mayo
Clinic"
12.857142857142856,31.67781376838684,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_investor.vanguard.com_18_9,9,[18],Vanguard
26.285714285714285,9.934780597686768,www.aclu.org,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.aclu.org_2_1,1,[2],ACLU
2.0,183.0043272972107,www.aclu.org,PS,test_one_train_remaining,../data/scenarios2/8/test_one_train_remaining_PS_www.aclu.org_15,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]",ACLU
4.285714285714286,11.24177598953247,www.mayoclinic.org,OPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_OPS_www.mayoclinic.org_6_1,1,[6],"Mayo
Clinic"
62.0,82.64501738548279,www.bankofamerica.com,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.bankofamerica.com_2_1,1,[2],"Bank of
America"
76.85714285714286,13.822766780853271,www.bankofamerica.com,PS,train_one_test_one,../data/scenarios2/8/train_one_test_one_PS_www.bankofamerica.com_11_10,10,[11],"Bank of
America"
61.142857142857146,153.77981209754944,www.plannedparenthood.org,Wfin,train_one_test_one,../data/scenarios2/8/train_one_test_one_Wfin_www.plannedparenthood.org_6_5,5,[6],"Planned
Parenthood"
14.0,233.8911852836609,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.plannedparenthood.org_9_16,16,[9],"Planned
Parenthood"
88.5714,133.4692599773407,www.mayoclinic.org,BoG,same_browser_21_training_samples,../data/scenarios2/8/same_browser_21_training_samples_BoG_www.mayoclinic.org_4,4,"[1, 2, 3, 5, 6, 7, 8]","Mayo
Clinic"
8.571428571428571,5.8490753173828125,www.wellsfargo.com,LL,same_browser_21_training_samples,../data/scenarios2/8/same_browser_21_training_samples_LL_www.wellsfargo.com_13,13,"[10, 11, 12]","Wells
Fargo"
38.57142857142858,26.760947227478027,www.aclu.org,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.aclu.org_8_7,7,[8],ACLU
9.142857142857142,13.801656246185303,www.bankofamerica.com,OPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_OPS_www.bankofamerica.com_10_17,17,[10],"Bank of
America"
2.2857142857142856,7.138953924179077,www.mayoclinic.org,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.mayoclinic.org_13_12,12,[13],"Mayo
Clinic"
9.142857142857142,11.966140508651733,www.mayoclinic.org,PS,train_one_test_one,../data/scenarios2/8/train_one_test_one_PS_www.mayoclinic.org_17_4,4,[17],"Mayo
Clinic"
2.0,129.4561312198639,www.wellsfargo.com,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.wellsfargo.com_15_14,14,[15],"Wells
Fargo"
2.28571,143.9281885623932,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.plannedparenthood.org_15_2,2,[15],"Planned
Parenthood"
16.28571428571429,14.067673683166504,www.plannedparenthood.org,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.plannedparenthood.org_18_13,13,[18],"Planned
Parenthood"
6.0,47.336989879608154,www.legalzoom.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.legalzoom.com_3_10,10,[3],"Legal
Zoom"
68.57142857142857,58.49454593658447,www.wellsfargo.com,IPS,6_browser,../data/scenarios2/8/6_browser_IPS_www.wellsfargo.com_12,12,"[6, 9, 10, 15, 16, 19]","Wells
Fargo"
21.7143,180.19464945793152,www.legalzoom.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.legalzoom.com_19_18,18,[19],"Legal
Zoom"
14.571428571428571,41.73435926437378,www.bankofamerica.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.bankofamerica.com_9_12,12,[9],"Bank of
America"
28.57142857142857,16.678781986236572,www.legalzoom.com,PS,train_one_test_one,../data/scenarios2/8/train_one_test_one_PS_www.legalzoom.com_5_8,8,[5],"Legal
Zoom"
19.714285714285715,33.55396556854248,www.aclu.org,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.aclu.org_18_17,17,[18],ACLU
2.0,12.08584189414978,www.mayoclinic.org,OPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_OPS_www.mayoclinic.org_16_11,11,[16],"Mayo
Clinic"
2.2857142857142856,11.536730766296387,www.plannedparenthood.org,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.plannedparenthood.org_12_15,15,[12],"Planned
Parenthood"
2.0,14.321221351623535,www.legalzoom.com,OPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_OPS_www.legalzoom.com_10_1,1,[10],"Legal
Zoom"
11.428571428571429,4.145077705383301,www.wellsfargo.com,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.wellsfargo.com_16_7,7,[16],"Wells
Fargo"
7.7142857142857135,82.56802248954773,www.mayoclinic.org,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.mayoclinic.org_12_19,19,[12],"Mayo
Clinic"
9.142857142857142,14.940334558486938,www.mayoclinic.org,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.mayoclinic.org_3_14,14,[3],"Mayo
Clinic"
5.428571428571429,63.77715516090393,www.wellsfargo.com,Wfin,train_one_test_one,../data/scenarios2/8/train_one_test_one_Wfin_www.wellsfargo.com_4_11,11,[4],"Wells
Fargo"
23.714285714285715,9.75259256362915,www.wellsfargo.com,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.wellsfargo.com_16_19,19,[16],"Wells
Fargo"
92.0,6802.028388500214,www.plannedparenthood.org,BoG,test_one_train_remaining,../data/scenarios2/8/test_one_train_remaining_BoG_www.plannedparenthood.org_7,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","Planned
Parenthood"
60.0,115.57179808616638,www.bankofamerica.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.bankofamerica.com_4_19,19,[4],"Bank of
America"
15.4286,156.880859375,investor.vanguard.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_investor.vanguard.com_8_11,11,[8],Vanguard
10.8571,192.05678415298462,www.legalzoom.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.legalzoom.com_14_13,13,[14],"Legal
Zoom"
7.142857142857142,13.937611818313599,investor.vanguard.com,LL,6_browser,../data/scenarios2/8/6_browser_LL_investor.vanguard.com_5,5,"[6, 9, 10, 15, 16, 19]",Vanguard
12.285714285714286,73.60968971252441,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.plannedparenthood.org_17_8,8,[17],"Planned
Parenthood"
5.142857142857142,43.081605195999146,www.plannedparenthood.org,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.plannedparenthood.org_3_18,18,[3],"Planned
Parenthood"
2.0,36.533451318740845,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_investor.vanguard.com_13_4,4,[13],Vanguard
15.142857142857144,25.599822521209717,www.wellsfargo.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.wellsfargo.com_2_5,5,[2],"Wells
Fargo"
14.285714285714285,8.395941495895386,investor.vanguard.com,OPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_OPS_investor.vanguard.com_3_18,18,[3],Vanguard
35.714285714285715,12.359492778778076,investor.vanguard.com,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_investor.vanguard.com_17_8,8,[17],Vanguard
25.428571428571427,13.43691086769104,www.bankofamerica.com,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.bankofamerica.com_13_16,16,[13],"Bank of
America"
86.57142857142858,43.761818170547485,www.bankofamerica.com,PS,6_browser,../data/scenarios2/8/6_browser_PS_www.bankofamerica.com_5,5,"[6, 9, 10, 15, 16, 19]","Bank of
America"
6.0,4.184298992156982,www.wellsfargo.com,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.wellsfargo.com_5_16,16,[5],"Wells
Fargo"
27.714285714285715,504.4103493690491,www.mayoclinic.org,KFP,test_one_train_remaining,../data/scenarios2/8/test_one_train_remaining_KFP_www.mayoclinic.org_11,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]","Mayo
Clinic"
10.285714285714285,62.349571228027344,www.wellsfargo.com,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.wellsfargo.com_10_9,9,[10],"Wells
Fargo"
11.142857142857142,55.074493646621704,www.legalzoom.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.legalzoom.com_8_15,15,[8],"Legal
Zoom"
2.0,12.292250633239746,investor.vanguard.com,PS,train_one_test_one,../data/scenarios2/8/train_one_test_one_PS_investor.vanguard.com_15_2,2,[15],Vanguard
0.8571428571428572,3.8317108154296875,www.aclu.org,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.aclu.org_11_18,18,[11],ACLU
3.7142857142857144,78.64211130142212,www.legalzoom.com,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.legalzoom.com_11_14,14,[11],"Legal
Zoom"
13.142857142857142,12.837515354156494,www.aclu.org,IPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_IPS_www.aclu.org_12_11,11,[12],ACLU
36.857142857142854,125.4534239768982,www.mayoclinic.org,Wfin,train_one_test_one,../data/scenarios2/8/train_one_test_one_Wfin_www.mayoclinic.org_12_7,7,[12],"Mayo
Clinic"
3.1428571428571432,7.503509759902954,www.mayoclinic.org,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.mayoclinic.org_18_17,17,[18],"Mayo
Clinic"
17.1429,150.70455288887024,www.wellsfargo.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.wellsfargo.com_13_8,8,[13],"Wells
Fargo"
63.142857142857146,212.7695927619934,www.legalzoom.com,Wfin,same_browser_21_training_samples,../data/scenarios2/8/same_browser_21_training_samples_Wfin_www.legalzoom.com_13,13,"[10, 11, 12]","Legal
Zoom"
43.142857142857146,63.66191506385803,www.legalzoom.com,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.legalzoom.com_1_4,4,[1],"Legal
Zoom"
8.85714,104.36995220184326,www.bankofamerica.com,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.bankofamerica.com_15_10,10,[15],"Bank of
America"
44.8571,101.66586589813232,www.mayoclinic.org,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.mayoclinic.org_5_8,8,[5],"Mayo
Clinic"
6.0,6.953588962554932,investor.vanguard.com,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_investor.vanguard.com_6_5,5,[6],Vanguard
2.571428571428571,10.55200982093811,www.wellsfargo.com,OPS,train_one_test_one,../data/scenarios2/8/train_one_test_one_OPS_www.wellsfargo.com_8_15,15,[8],"Wells
Fargo"
5.142857142857142,63.86819839477539,www.legalzoom.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_www.legalzoom.com_14_1,1,[14],"Legal
Zoom"
11.1429,205.5479075908661,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/8/train_one_test_one_BoG_www.plannedparenthood.org_4_11,11,[4],"Planned
Parenthood"
37.142857142857146,68.77666330337524,www.wellsfargo.com,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.wellsfargo.com_5_4,4,[5],"Wells
Fargo"
2.2857142857142856,34.40487194061279,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/8/train_one_test_one_KFP_investor.vanguard.com_2_13,13,[2],Vanguard
8.0,9.782682418823242,investor.vanguard.com,PS,train_one_test_one,../data/scenarios2/8/train_one_test_one_PS_investor.vanguard.com_9_16,16,[9],Vanguard
6.857142857142858,13.14100170135498,www.plannedparenthood.org,PS,train_one_test_one,../data/scenarios2/8/train_one_test_one_PS_www.plannedparenthood.org_16_7,7,[16],"Planned
Parenthood"
6.0,34.65655755996704,www.mayoclinic.org,OPS,6_browser,../data/scenarios2/8/6_browser_OPS_www.mayoclinic.org_1,1,"[6, 9, 10, 15, 16, 19]","Mayo
Clinic"
34.57142857142857,174.0959768295288,www.legalzoom.com,Wfin,train_one_test_one,../data/scenarios2/8/train_one_test_one_Wfin_www.legalzoom.com_16_7,7,[16],"Legal
Zoom"
44.57142857142857,61.9353232383728,www.wellsfargo.com,Wfin,train_one_test_one,../data/scenarios2/8/train_one_test_one_Wfin_www.wellsfargo.com_9_16,16,[9],"Wells
Fargo"
2.571428571428571,9.243021965026855,www.aclu.org,LL,train_one_test_one,../data/scenarios2/8/train_one_test_one_LL_www.aclu.org_6_13,13,[6],ACLU
1.4285714285714286,79.8973560333252,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/8/train_one_test_one_CUMUL_www.plannedparenthood.org_12_3,3,[12],"Planned
Parenthood"
